id;check;state;time
8509;8757;0;04:27:56
8510;8757;1;06:53:14
8511;8759;0;19:37:36
8512;8759;2;20:44:13
8513;8760;0;14:33:18
8514;8760;2;14:40:40
8515;8762;0;09:46:33
8516;8762;2;20:35:30
8517;8764;0;13:43:47
8518;8764;1;19:24:26
8519;8766;0;10:53:55
8520;8766;1;14:39:25
8521;8767;0;00:02:21
8522;8767;2;17:20:02
8523;8768;0;16:12:30
8524;8768;2;21:13:04
8525;8771;0;10:04:10
8526;8771;2;11:55:19
8527;8773;0;03:32:33
8528;8773;2;08:46:37
8529;8774;0;14:44:10
8530;8774;2;21:02:01
8531;8775;0;14:06:05
8532;8775;2;23:30:02
8533;8778;0;15:54:32
8534;8778;1;20:58:08
8535;8780;0;20:48:57
8536;8780;2;22:47:02
8537;8782;0;04:32:50
8538;8782;2;05:27:06
8539;8783;0;02:18:54
8540;8783;1;23:51:12
8541;8784;0;12:54:31
8542;8784;2;14:37:25
8543;8785;0;06:55:18
8544;8785;1;18:34:17
8545;8791;0;17:38:33
8546;8791;1;19:33:18
8547;8794;0;22:02:59
8548;8794;2;22:05:10
8549;8796;0;03:13:39
8550;8796;1;19:25:06
8551;8797;0;04:15:12
8552;8797;2;05:19:30
8553;8800;0;03:29:10
8554;8800;1;07:56:55
8555;8802;0;14:21:39
8556;8802;1;20:34:54
8557;8803;0;17:23:20
8558;8803;1;17:48:02
8559;8804;0;10:47:10
8560;8804;1;18:51:31
8561;8805;0;13:57:20
8562;8805;2;18:49:47
8563;8807;0;22:18:55
8564;8807;1;22:59:42
8565;8808;0;03:02:30
8566;8808;1;05:12:52
8567;8809;0;02:46:52
8568;8809;2;09:13:11
8569;8812;0;19:07:20
8570;8812;1;20:43:27
8571;8814;0;07:42:32
8572;8814;1;20:40:26
8573;8815;0;05:16:49
8574;8815;1;22:31:46
8575;8816;0;02:50:27
8576;8816;2;19:25:43
8577;8818;0;02:50:42
8578;8818;1;18:47:28
8579;8823;0;04:51:48
8580;8823;1;07:40:15
8581;8824;0;23:26:59
8582;8824;2;23:31:55
8583;8825;0;00:32:21
8584;8825;1;20:39:28
8585;8826;0;03:05:43
8586;8826;1;16:53:38
8587;8827;0;19:17:23
8588;8827;2;20:24:09
8589;8829;0;07:15:06
8590;8829;1;08:58:30
8591;8831;0;09:41:15
8592;8831;2;20:50:06
8593;8834;0;20:22:05
8594;8834;1;20:49:11
8595;8836;0;07:26:01
8596;8836;1;14:43:46
8597;8837;0;10:23:52
8598;8837;2;20:39:22
8599;8838;0;19:25:50
8600;8838;2;19:33:17
8601;8840;0;09:35:29
8602;8840;1;11:10:05
8603;8844;0;11:07:10
8604;8844;1;20:01:27
8605;8845;0;14:53:49
8606;8845;2;18:13:00
8607;8846;0;06:59:04
8608;8846;2;17:53:37
8609;8847;0;00:44:43
8610;8847;2;16:51:39
8611;8850;0;22:35:01
8612;8850;1;23:20:16
8613;8851;0;00:43:47
8614;8851;1;12:05:07
8615;8852;0;11:50:46
8616;8852;1;23:42:47
8617;8857;0;10:33:07
8618;8857;1;17:30:44
8619;8858;0;04:32:23
8620;8858;1;23:18:46
8621;8861;0;04:48:04
8622;8861;1;20:54:22
8623;8864;0;11:57:16
8624;8864;1;19:07:27
8625;8866;0;19:33:20
8626;8866;1;23:27:12
8627;8867;0;16:56:18
8628;8867;2;21:19:30
8629;8869;0;13:40:12
8630;8869;1;19:15:19
8631;8871;0;13:04:40
8632;8871;1;22:07:02
8633;8872;0;12:14:59
8634;8872;2;23:47:44
8635;8874;0;01:54:35
8636;8874;1;02:03:30
8637;8875;0;20:58:27
8638;8875;1;21:58:12
8639;8878;0;21:31:38
8640;8878;2;22:37:56
8641;8880;0;22:21:40
8642;8880;1;23:23:14
8643;8881;0;08:49:16
8644;8881;1;10:18:26
8645;8882;0;15:51:43
8646;8882;1;22:02:40
8647;8883;0;01:30:51
8648;8883;2;17:55:43
8649;8888;0;19:29:17
8650;8888;1;21:25:14
8651;8889;0;21:20:04
8652;8889;1;23:25:32
8653;8890;0;11:12:35
8654;8890;1;23:06:33
8655;8891;0;07:24:32
8656;8891;1;13:55:09
8657;8892;0;10:44:25
8658;8892;2;19:38:41
8659;8893;0;04:03:08
8660;8893;1;06:54:15
8661;8894;0;09:06:12
8662;8894;2;17:07:52
8663;8896;0;08:41:22
8664;8896;1;21:42:56
8665;8897;0;19:27:53
8666;8897;1;21:03:10
8667;8902;0;02:01:44
8668;8902;1;23:54:53
8669;8905;0;07:20:45
8670;8905;1;20:02:54
8671;8906;0;23:24:43
8672;8906;2;23:56:39
8673;8907;0;07:39:15
8674;8907;1;07:44:39
8675;8908;0;16:17:22
8676;8908;2;19:42:24
8677;8910;0;11:10:44
8678;8910;2;23:30:09
8679;8913;0;13:25:06
8680;8913;1;13:40:38
8681;8917;0;06:38:57
8682;8917;1;19:49:18
8683;8918;0;05:58:06
8684;8918;2;22:53:14
8685;8921;0;14:53:37
8686;8921;2;19:57:08
8687;8923;0;11:10:50
8688;8923;2;17:54:31
8689;8924;0;09:37:09
8690;8924;2;14:16:09
8691;8929;0;01:29:05
8692;8929;1;19:36:24
8693;8933;0;20:58:37
8694;8933;2;21:45:00
8695;8934;0;22:19:24
8696;8934;1;23:51:03
8697;8935;0;14:03:38
8698;8935;2;22:47:16
8699;8937;0;05:04:36
8700;8937;2;21:56:20
8701;8938;0;14:32:43
8702;8938;1;15:34:24
8703;8940;0;19:52:53
8704;8940;2;21:00:17
8705;8941;0;20:10:51
8706;8941;1;23:35:28
8707;8943;0;16:33:09
8708;8943;2;20:20:20
8709;8944;0;07:30:30
8710;8944;1;17:07:41
8711;8946;0;04:51:44
8712;8946;2;05:19:56
8713;8950;0;20:17:26
8714;8950;2;22:50:39
8715;8951;0;06:45:35
8716;8951;1;18:55:08
8717;8952;0;23:36:13
8718;8952;2;23:40:30
8719;8954;0;14:50:41
8720;8954;1;20:12:10
8721;8955;0;15:17:01
8722;8955;2;23:16:42
8723;8957;0;04:04:31
8724;8957;1;12:24:47
8725;8958;0;01:38:19
8726;8958;1;23:17:41
8727;8959;0;23:00:00
8728;8959;2;23:22:02
8729;8961;0;07:46:58
8730;8961;2;08:24:12
8731;8964;0;08:50:57
8732;8964;1;20:43:27
8733;8969;0;01:44:41
8734;8969;2;11:27:15
8735;8973;0;03:26:41
8736;8973;1;06:43:56
8737;8976;0;09:05:45
8738;8976;1;11:59:54
8739;8980;0;21:02:07
8740;8980;2;22:17:48
8741;8985;0;08:59:20
8742;8985;2;11:14:56
8743;8986;0;20:19:18
8744;8986;1;21:53:27
8745;8989;0;18:04:36
8746;8989;2;18:14:39
8747;8995;0;17:24:58
8748;8995;2;20:31:15
8749;8996;0;23:23:52
8750;8996;2;23:37:04
8751;8998;0;14:15:14
8752;8998;1;15:40:14
8753;9001;0;20:52:28
8754;9001;2;22:41:30
8755;9002;0;20:09:50
8756;9002;2;22:12:44
8757;9003;0;13:32:16
8758;9003;1;15:51:55
8759;9005;0;03:39:14
8760;9005;1;18:20:03
8761;9007;0;00:14:16
8762;9007;2;15:14:24
8763;9010;0;22:51:26
8764;9010;1;23:50:24
8765;9012;0;20:16:30
8766;9012;2;22:35:47
8767;9013;0;09:11:29
8768;9013;2;22:17:12
8769;9016;0;00:16:51
8770;9016;1;22:43:37
8771;9021;0;22:37:14
8772;9021;2;23:39:41
8773;9022;0;14:54:20
8774;9022;2;18:42:34
8775;9024;0;09:25:19
8776;9024;1;19:41:12
8777;9026;0;06:31:11
8778;9026;1;22:50:03
8779;9027;0;10:53:53
8780;9027;2;22:39:22
8781;9029;0;07:08:32
8782;9029;1;08:23:06
8783;9031;0;19:09:15
8784;9031;1;23:22:42
8785;9032;0;07:13:38
8786;9032;1;13:49:13
8787;9035;0;16:45:42
8788;9035;2;17:30:15
8789;9036;0;16:30:51
8790;9036;1;23:06:32
8791;9037;0;08:08:14
8792;9037;2;21:26:39
8793;9038;0;04:45:29
8794;9038;2;05:45:40
8795;9039;0;17:27:15
8796;9039;2;20:43:22
8797;9042;0;06:51:46
8798;9042;1;10:44:17
8799;9045;0;23:51:27
8800;9045;2;23:57:04
8801;9046;0;19:21:34
8802;9046;2;23:29:25
8803;9048;0;20:38:57
8804;9048;1;23:53:59
8805;9049;0;14:53:33
8806;9049;2;18:46:04
8807;9050;0;12:03:32
8808;9050;2;18:51:33
8809;9054;0;01:25:06
8810;9054;1;17:20:16
8811;9056;0;03:19:36
8812;9056;2;17:54:51
8813;9058;0;05:31:01
8814;9058;1;21:09:55
8815;9059;0;11:54:29
8816;9059;2;21:35:32
8817;9062;0;00:26:16
8818;9062;2;13:56:15
8819;9069;0;09:06:37
8820;9069;1;22:27:54
8821;9070;0;20:20:32
8822;9070;2;21:00:13
8823;9071;0;09:21:46
8824;9071;2;22:15:34
8825;9073;0;06:49:39
8826;9073;1;13:06:29
8827;9075;0;13:36:50
8828;9075;2;13:53:36
8829;9080;0;02:38:10
8830;9080;2;22:01:08
8831;9081;0;14:12:15
8832;9081;1;23:48:40
8833;9084;0;04:09:37
8834;9084;2;14:30:57
8835;9086;0;14:00:04
8836;9086;1;16:24:10
8837;9087;0;02:51:00
8838;9087;2;13:33:13
8839;9088;0;04:03:50
8840;9088;1;22:08:14
8841;9089;0;19:33:52
8842;9089;2;19:35:33
8843;9091;0;09:35:27
8844;9091;2;12:28:16
8845;9098;0;13:59:39
8846;9098;2;21:51:09
8847;9100;0;20:21:33
8848;9100;2;23:33:59
8849;9101;0;11:06:00
8850;9101;1;15:42:54
8851;9102;0;15:23:26
8852;9102;2;18:22:22
8853;9103;0;17:37:04
8854;9103;2;18:06:59
8855;9105;0;18:54:35
8856;9105;1;23:33:26
8857;9108;0;23:06:33
8858;9108;1;23:35:12
8859;9110;0;05:00:01
8860;9110;1;13:46:07
8861;9112;0;06:02:33
8862;9112;1;11:40:47
8863;9113;0;04:37:54
8864;9113;1;17:14:18
8865;9117;0;11:01:24
8866;9117;2;22:07:44
8867;9119;0;22:24:20
8868;9119;1;23:28:32
8869;9125;0;01:57:47
8870;9125;1;13:22:54
8871;9126;0;00:54:04
8872;9126;1;11:21:45
8873;9128;0;04:05:02
8874;9128;2;13:11:30
8875;9131;0;18:32:22
8876;9131;1;18:48:21
8877;9132;0;10:51:07
8878;9132;2;23:47:33
8879;9136;0;04:45:00
8880;9136;2;16:28:51
8881;9139;0;12:48:59
8882;9139;2;13:56:21
8883;9142;0;11:24:52
8884;9142;1;21:43:02
8885;9143;0;04:56:45
8886;9143;1;07:59:48
8887;9145;0;16:41:50
8888;9145;2;20:43:10
8889;9152;0;20:39:04
8890;9152;2;21:30:53
8891;9153;0;12:45:41
8892;9153;1;22:28:17
8893;9154;0;06:27:59
8894;9154;2;23:25:03
8895;9156;0;18:14:42
8896;9156;1;23:33:48
8897;9158;0;11:33:18
8898;9158;2;19:38:23
8899;9163;0;21:10:08
8900;9163;2;21:19:02
8901;9164;0;05:21:08
8902;9164;2;23:21:02
8903;9165;0;00:35:43
8904;9165;2;08:21:37
8905;9166;0;07:44:40
8906;9166;2;21:33:41
8907;9171;0;05:34:04
8908;9171;2;17:06:32
8909;9174;0;21:42:54
8910;9174;1;23:14:41
8911;9175;0;12:22:58
8912;9175;1;15:29:53
8913;9179;0;02:20:38
8914;9179;2;20:26:17
8915;9180;0;20:54:31
8916;9180;1;21:57:59
8917;9182;0;22:33:55
8918;9182;1;22:38:10
8919;9183;0;23:12:43
8920;9183;1;23:12:49
8921;9184;0;17:28:52
8922;9184;2;22:55:28
8923;9185;0;14:18:04
8924;9185;1;14:34:20
8925;9186;0;05:10:58
8926;9186;1;10:49:10
8927;9187;0;03:28:00
8928;9187;2;23:50:21
8929;9189;0;09:55:56
8930;9189;2;12:13:54
8931;9190;0;14:23:08
8932;9190;2;19:01:49
8933;9192;0;22:32:51
8934;9192;1;23:20:04
8935;9197;0;15:21:12
8936;9197;1;16:25:07
8937;9199;0;01:59:47
8938;9199;2;05:17:56
8939;9200;0;19:08:59
8940;9200;2;23:55:20
8941;9206;0;17:37:08
8942;9206;2;23:49:28
8943;9208;0;08:02:19
8944;9208;1;09:11:56
8945;9211;0;13:50:33
8946;9211;1;21:17:18
8947;9216;0;20:20:47
8948;9216;2;22:28:08
8949;9218;0;03:01:35
8950;9218;2;22:23:47
8951;9219;0;06:12:57
8952;9219;2;23:45:08
8953;9221;0;09:23:19
8954;9221;2;16:47:44
8955;9223;0;13:09:03
8956;9223;2;17:41:36
8957;9225;0;20:47:48
8958;9225;2;23:10:05
8959;9226;0;14:00:17
8960;9226;1;14:15:39
8961;9227;0;22:05:48
8962;9227;1;23:17:38
8963;9228;0;18:43:32
8964;9228;2;23:59:35
8965;9229;0;00:12:17
8966;9229;1;06:38:15
8967;9233;0;12:40:53
8968;9233;2;19:20:48
8969;9235;0;19:27:26
8970;9235;1;20:56:28
8971;9237;0;13:06:38
8972;9237;2;16:26:07
8973;9240;0;18:55:03
8974;9240;2;19:56:23
8975;9242;0;10:39:50
8976;9242;2;23:50:28
8977;9244;0;02:55:35
8978;9244;2;12:06:09
8979;9245;0;02:56:20
8980;9245;2;13:17:06
8981;9246;0;19:58:42
8982;9246;2;21:33:37
8983;9247;0;21:09:32
8984;9247;2;23:23:50
8985;9251;0;13:28:38
8986;9251;1;18:17:21
8987;9253;0;23:17:40
8988;9253;1;23:36:55
8989;9254;0;04:03:54
8990;9254;1;17:33:43
8991;9255;0;18:34:19
8992;9255;2;22:58:27
8993;9256;0;04:22:29
8994;9256;1;14:03:45
8995;9265;0;10:41:39
8996;9265;1;16:22:18
8997;9266;0;06:33:51
8998;9266;2;15:15:49
8999;9268;0;14:30:42
9000;9268;1;20:04:40
9001;9269;0;16:04:19
9002;9269;2;21:09:20
9003;9270;0;12:51:22
9004;9270;2;13:09:02
9005;9272;0;07:31:00
9006;9272;2;16:02:58
9007;9273;0;19:16:48
9008;9273;1;23:14:42
9009;9279;0;13:08:26
9010;9279;2;17:07:14
9011;9287;0;13:14:48
9012;9287;2;22:57:30
9013;9288;0;01:38:21
9014;9288;1;09:17:30
9015;9289;0;23:04:16
9016;9289;2;23:07:16
9017;9291;0;15:29:46
9018;9291;1;19:33:48
9019;9293;0;05:38:57
9020;9293;1;12:17:49
9021;9294;0;09:22:19
9022;9294;1;10:39:18
9023;9296;0;07:56:19
9024;9296;2;18:35:14
9025;9298;0;02:11:53
9026;9298;2;20:18:59
9027;9299;0;04:15:59
9028;9299;2;06:28:02
9029;9302;0;23:23:19
9030;9302;2;23:52:06
9031;9304;0;06:25:20
9032;9304;2;22:43:28
9033;9306;0;00:57:22
9034;9306;2;16:34:42
9035;9307;0;01:03:20
9036;9307;1;22:23:35
9037;9308;0;04:44:11
9038;9308;1;04:51:53
9039;9312;0;01:32:10
9040;9312;1;09:59:48
9041;9313;0;22:08:50
9042;9313;1;23:28:01
9043;9314;0;13:46:36
9044;9314;1;15:17:43
9045;9315;0;13:48:07
9046;9315;1;14:16:30
9047;9326;0;13:32:21
9048;9326;2;23:07:14
9049;9332;0;04:21:45
9050;9332;2;12:38:57
9051;9333;0;21:50:28
9052;9333;1;23:35:38
9053;9334;0;10:43:30
9054;9334;2;23:44:59
9055;9337;0;04:59:46
9056;9337;2;05:03:11
9057;9340;0;09:39:30
9058;9340;2;15:20:46
9059;9341;0;03:32:19
9060;9341;2;04:17:38
9061;9342;0;01:26:54
9062;9342;1;07:15:23
9063;9343;0;16:09:43
9064;9343;2;23:12:47
9065;9344;0;08:30:44
9066;9344;2;09:36:21
9067;9345;0;11:54:50
9068;9345;2;20:11:53
9069;9346;0;02:20:00
9070;9346;2;08:07:58
9071;9347;0;23:06:57
9072;9347;2;23:56:44
9073;9348;0;10:12:57
9074;9348;2;13:18:15
9075;9352;0;12:55:33
9076;9352;1;22:19:04
9077;9355;0;23:44:06
9078;9355;1;23:56:54
9079;9356;0;10:28:16
9080;9356;2;17:47:56
9081;9359;0;02:17:29
9082;9359;2;12:33:07
9083;9360;0;16:10:22
9084;9360;2;21:16:27
9085;9361;0;07:24:13
9086;9361;2;19:17:10
9087;9364;0;23:20:14
9088;9364;2;23:22:55
9089;9366;0;12:44:54
9090;9366;1;20:20:42
9091;9367;0;04:52:24
9092;9367;1;11:40:40
9093;9372;0;00:33:07
9094;9372;1;08:23:00
9095;9373;0;16:33:42
9096;9373;2;22:38:11
9097;9374;0;03:12:58
9098;9374;1;03:21:00
9099;9378;0;00:58:36
9100;9378;1;22:43:09
9101;9381;0;00:15:44
9102;9381;1;04:08:24
9103;9382;0;16:20:13
9104;9382;1;18:56:14
9105;9383;0;17:24:20
9106;9383;1;22:20:34
9107;9384;0;15:25:03
9108;9384;2;17:16:53
9109;9386;0;12:45:14
9110;9386;2;16:31:16
9111;9389;0;20:47:11
9112;9389;2;21:56:55
9113;9391;0;01:25:32
9114;9391;2;19:16:29
9115;9392;0;08:03:41
9116;9392;2;08:34:28
9117;9394;0;00:58:30
9118;9394;2;22:45:53
9119;9396;0;19:58:09
9120;9396;2;23:17:15
9121;9398;0;08:03:22
9122;9398;1;14:46:27
9123;9401;0;22:37:32
9124;9401;1;22:40:19
9125;9402;0;21:36:50
9126;9402;2;21:45:29
9127;9404;0;12:36:58
9128;9404;2;21:16:50
9129;9405;0;14:47:02
9130;9405;2;18:37:46
9131;9410;0;17:11:22
9132;9410;2;17:33:49
9133;9413;0;19:13:24
9134;9413;1;22:11:07
9135;9414;0;06:18:38
9136;9414;2;09:24:21
9137;9416;0;15:48:36
9138;9416;2;21:25:32
9139;9419;0;05:11:06
9140;9419;2;08:59:18
9141;9421;0;00:09:02
9142;9421;1;09:16:58
9143;9422;0;18:50:18
9144;9422;1;18:58:20
9145;9425;0;02:09:53
9146;9425;1;07:26:00
9147;9427;0;00:32:47
9148;9427;2;18:11:22
9149;9428;0;20:45:25
9150;9428;2;23:05:15
9151;9432;0;06:38:24
9152;9432;2;11:02:29
9153;9433;0;11:40:15
9154;9433;1;12:14:06
9155;9436;0;16:06:33
9156;9436;1;21:57:16
9157;9438;0;19:34:17
9158;9438;2;23:28:23
9159;9441;0;16:31:09
9160;9441;1;23:45:45
9161;9442;0;08:47:19
9162;9442;2;21:44:54
9163;9446;0;07:31:55
9164;9446;1;09:30:05
9165;9449;0;06:47:49
9166;9449;1;09:44:41
9167;9452;0;05:37:25
9168;9452;1;10:48:39
9169;9454;0;04:12:26
9170;9454;1;22:35:52
9171;9458;0;00:35:43
9172;9458;2;02:50:57
9173;9461;0;12:51:48
9174;9461;2;16:20:19
9175;9464;0;03:19:06
9176;9464;1;14:34:53
9177;9467;0;22:00:06
9178;9467;1;23:21:33
9179;9471;0;05:15:45
9180;9471;1;06:43:29
9181;9472;0;23:58:58
9182;9472;1;23:59:52
9183;9473;0;06:58:08
9184;9473;1;18:09:55
9185;9477;0;05:20:18
9186;9477;2;23:53:41
9187;9478;0;14:51:28
9188;9478;2;20:51:18
9189;9479;0;18:58:11
9190;9479;1;19:50:19
9191;9482;0;05:51:38
9192;9482;2;13:45:46
9193;9484;0;17:32:17
9194;9484;1;23:55:44
9195;9486;0;04:43:23
9196;9486;2;15:48:34
9197;9487;0;13:43:16
9198;9487;2;23:08:01
9199;9489;0;18:04:03
9200;9489;1;21:54:46
9201;9490;0;00:17:30
9202;9490;2;09:56:02
9203;9491;0;15:25:29
9204;9491;1;19:17:08
9205;9493;0;11:18:17
9206;9493;1;13:49:01
9207;9496;0;05:06:45
9208;9496;2;15:20:51
9209;9499;0;05:17:12
9210;9499;2;14:04:56
9211;9501;0;10:51:07
9212;9501;1;17:16:42
9213;9504;0;10:08:42
9214;9504;1;21:35:07
9215;9506;0;01:17:50
9216;9506;1;02:10:27
9217;9508;0;19:10:22
9218;9508;2;23:21:06
9219;9512;0;12:59:13
9220;9512;2;23:35:47
9221;9516;0;20:27:38
9222;9516;1;23:49:46
9223;9517;0;17:23:39
9224;9517;1;20:54:19
9225;9518;0;17:50:52
9226;9518;2;19:44:14
9227;9519;0;14:08:06
9228;9519;1;18:37:49
9229;9520;0;12:44:57
9230;9520;2;23:15:32
9231;9521;0;08:42:41
9232;9521;1;21:39:05
9233;9523;0;04:03:24
9234;9523;2;19:03:57
9235;9528;0;19:45:00
9236;9528;1;19:57:28
9237;9531;0;02:04:37
9238;9531;2;02:50:12
9239;9533;0;02:14:14
9240;9533;1;17:11:10
9241;9537;0;19:32:48
9242;9537;2;20:00:55
9243;9539;0;06:26:01
9244;9539;1;21:19:29
9245;9541;0;03:44:34
9246;9541;1;12:36:26
9247;9543;0;01:41:19
9248;9543;1;11:36:55
9249;9546;0;08:28:48
9250;9546;1;20:02:41
9251;9549;0;17:15:07
9252;9549;1;19:29:55
9253;9550;0;12:19:47
9254;9550;2;22:27:06
9255;9553;0;12:49:37
9256;9553;1;23:37:07
9257;9554;0;18:20:30
9258;9554;2;21:35:12
9259;9555;0;12:22:09
9260;9555;2;13:22:57
9261;9559;0;06:34:01
9262;9559;1;09:58:24
9263;9561;0;19:28:52
9264;9561;2;19:49:51
9265;9562;0;04:33:20
9266;9562;1;13:55:29
9267;9563;0;23:55:04
9268;9563;1;23:59:17
9269;9565;0;21:12:39
9270;9565;1;23:39:59
9271;9566;0;11:41:57
9272;9566;2;22:58:59
9273;9567;0;22:19:19
9274;9567;2;23:58:13
9275;9570;0;17:21:06
9276;9570;1;17:57:12
9277;9573;0;12:07:10
9278;9573;1;17:45:24
9279;9574;0;10:05:46
9280;9574;1;23:06:08
9281;9576;0;11:14:47
9282;9576;1;21:37:15
9283;9577;0;00:32:04
9284;9577;2;09:08:43
9285;9578;0;09:50:48
9286;9578;2;20:53:13
9287;9579;0;03:30:59
9288;9579;2;20:04:25
9289;9580;0;12:08:42
9290;9580;1;14:21:22
9291;9582;0;11:20:37
9292;9582;2;21:50:29
9293;9583;0;19:35:35
9294;9583;1;21:03:01
9295;9585;0;12:21:06
9296;9585;2;22:04:53
9297;9589;0;00:09:28
9298;9589;2;04:57:37
9299;9590;0;21:30:29
9300;9590;2;23:29:00
9301;9592;0;17:44:49
9302;9592;1;19:02:06
9303;9595;0;00:06:36
9304;9595;2;20:56:04
9305;9596;0;08:34:21
9306;9596;2;20:36:51
9307;9597;0;10:18:04
9308;9597;2;22:17:03
9309;9598;0;15:03:17
9310;9598;1;16:58:06
9311;9599;0;21:03:19
9312;9599;1;21:39:50
9313;9600;0;06:59:16
9314;9600;1;23:32:21
9315;9602;0;23:35:19
9316;9602;1;23:45:53
9317;9603;0;12:43:20
9318;9603;2;22:17:37
9319;9604;0;17:00:19
9320;9604;2;21:46:24
9321;9605;0;15:41:41
9322;9605;1;23:35:54
9323;9606;0;06:10:32
9324;9606;2;07:59:20
9325;9608;0;00:34:56
9326;9608;1;09:29:57
9327;9609;0;15:19:09
9328;9609;2;21:07:31
9329;9612;0;23:51:16
9330;9612;2;23:52:29
9331;9616;0;17:44:17
9332;9616;1;19:57:20
9333;9617;0;06:03:53
9334;9617;1;21:11:40
9335;9619;0;03:06:24
9336;9619;2;16:27:39
9337;9620;0;19:56:12
9338;9620;2;23:09:37
9339;9621;0;19:55:55
9340;9621;2;23:17:19
9341;9622;0;14:49:20
9342;9622;1;18:52:27
9343;9624;0;14:46:13
9344;9624;1;19:04:33
9345;9625;0;05:02:15
9346;9625;1;14:11:40
9347;9629;0;06:45:05
9348;9629;1;14:43:08
9349;9630;0;22:32:28
9350;9630;2;23:05:40
9351;9631;0;16:23:57
9352;9631;2;21:21:14
9353;9632;0;12:17:02
9354;9632;1;17:08:52
9355;9634;0;01:53:29
9356;9634;1;19:33:44
9357;9636;0;15:31:09
9358;9636;1;15:40:13
9359;9637;0;19:44:11
9360;9637;2;23:34:41
9361;9638;0;09:24:40
9362;9638;1;18:35:12
9363;9640;0;01:07:02
9364;9640;2;02:45:05
9365;9642;0;17:24:15
9366;9642;2;17:40:35
9367;9643;0;04:40:20
9368;9643;2;05:03:20
9369;9646;0;09:30:13
9370;9646;1;13:53:49
9371;9648;0;02:24:16
9372;9648;1;09:37:52
9373;9650;0;16:36:16
9374;9650;2;19:43:44
9375;9651;0;22:46:02
9376;9651;1;23:20:02
9377;9652;0;22:45:29
9378;9652;1;23:45:49
9379;9661;0;21:41:55
9380;9661;1;23:23:00
9381;9663;0;22:19:30
9382;9663;2;23:06:30
9383;9666;0;06:12:21
9384;9666;1;21:19:08
9385;9667;0;03:11:16
9386;9667;2;21:00:05
9387;9668;0;21:25:52
9388;9668;1;21:33:18
9389;9669;0;10:31:42
9390;9669;1;19:35:33
9391;9671;0;14:39:47
9392;9671;2;15:04:18
9393;9672;0;13:21:23
9394;9672;1;15:50:11
9395;9677;0;16:17:33
9396;9677;2;16:26:45
9397;9678;0;14:22:43
9398;9678;1;22:30:33
9399;9681;0;04:28:23
9400;9681;2;10:18:05
9401;9682;0;22:51:01
9402;9682;2;22:51:01
9403;9690;0;08:34:53
9404;9690;1;23:24:54
9405;9691;0;09:42:08
9406;9691;1;16:12:38
9407;9692;0;01:26:12
9408;9692;2;01:59:28
9409;9693;0;19:41:15
9410;9693;1;23:04:35
9411;9694;0;11:58:33
9412;9694;1;20:55:39
9413;9696;0;21:56:24
9414;9696;1;22:05:42
9415;9702;0;16:35:21
9416;9702;1;19:02:41
9417;9705;0;23:01:00
9418;9705;2;23:54:40
9419;9707;0;19:01:58
9420;9707;2;23:00:12
9421;9711;0;10:57:13
9422;9711;1;20:20:13
9423;9712;0;01:30:49
9424;9712;2;14:13:49
9425;9713;0;05:54:04
9426;9713;2;18:47:01
9427;9714;0;07:51:03
9428;9714;2;09:31:02
9429;9715;0;13:39:17
9430;9715;1;13:58:51
9431;9717;0;01:17:24
9432;9717;1;21:21:01
9433;9718;0;08:45:27
9434;9718;2;18:52:30
9435;9720;0;06:20:21
9436;9720;1;17:43:52
9437;9726;0;14:29:18
9438;9726;1;16:42:55
9439;9729;0;15:20:22
9440;9729;2;16:36:34
9441;9730;0;12:33:18
9442;9730;1;18:33:03
9443;9731;0;22:49:15
9444;9731;1;23:33:00
9445;9732;0;17:21:05
9446;9732;2;19:02:30
9447;9733;0;22:23:44
9448;9733;1;22:44:35
9449;9734;0;14:09:26
9450;9734;2;23:22:52
9451;9735;0;04:03:31
9452;9735;2;06:18:30
9453;9738;0;20:35:43
9454;9738;1;21:17:06
9455;9742;0;07:05:21
9456;9742;2;16:28:24
9457;9743;0;08:13:24
9458;9743;1;23:02:45
9459;9744;0;01:45:54
9460;9744;2;02:32:01
9461;9754;0;18:12:26
9462;9754;1;21:42:10
9463;9755;0;09:39:34
9464;9755;1;22:14:06
9465;9756;0;00:37:52
9466;9756;1;07:53:34
9467;9757;0;13:06:48
9468;9757;2;18:06:57
9469;9759;0;14:34:47
9470;9759;2;15:20:04
9471;9761;0;16:28:02
9472;9761;2;16:51:36
9473;9762;0;00:38:52
9474;9762;2;01:39:20
9475;9763;0;18:39:52
9476;9763;1;19:23:33
9477;9765;0;13:21:53
9478;9765;1;15:37:34
9479;9766;0;23:10:56
9480;9766;1;23:37:53
9481;9769;0;10:27:54
9482;9769;2;19:02:28
9483;9771;0;03:14:50
9484;9771;1;12:59:36
9485;9772;0;14:35:46
9486;9772;1;21:02:56
9487;9774;0;00:30:42
9488;9774;2;19:54:25
9489;9775;0;08:54:19
9490;9775;2;23:01:34
9491;9776;0;20:02:08
9492;9776;1;23:42:11
9493;9778;0;06:03:17
9494;9778;1;13:20:27
9495;9781;0;11:37:22
9496;9781;1;15:55:05
9497;9783;0;09:23:03
9498;9783;1;18:25:27
9499;9784;0;12:42:51
9500;9784;2;20:23:28
9501;9786;0;01:30:35
9502;9786;1;21:09:58
9503;9790;0;09:29:07
9504;9790;1;21:05:52
9505;9792;0;16:20:03
9506;9792;2;19:10:14
9507;9793;0;20:34:33
