id;check;checking_peer;state;time
20917;10702;qklkyfjcze;0;17:36:29
20918;10702;qklkyfjcze;2;17:46:22
20919;10703;hgcvfiqpds;0;02:05:56
20920;10703;hgcvfiqpds;2;21:52:16
20921;10704;mnqvogxpqr;0;23:57:07
20922;10704;mnqvogxpqr;2;23:58:08
20923;10705;ctoccggwwu;0;09:24:47
20924;10705;ctoccggwwu;1;11:20:50
20925;10706;mnqvogxpqr;0;18:22:34
20926;10706;mnqvogxpqr;1;23:27:30
20927;10707;uendbgelur;0;10:03:51
20928;10707;uendbgelur;1;23:59:05
20929;10708;ksiuvcyvik;0;01:49:47
20930;10708;ksiuvcyvik;1;14:18:47
20931;10709;avzfjhriqu;0;04:20:55
20932;10709;avzfjhriqu;1;11:24:49
20933;10710;ksiuvcyvik;0;19:39:59
20934;10710;ksiuvcyvik;1;23:03:45
20935;10711;xqmbbcatlg;0;06:14:56
20936;10711;xqmbbcatlg;2;08:33:51
20937;10712;ksiuvcyvik;0;17:01:19
20938;10712;ksiuvcyvik;1;18:38:16
20939;10713;hnmtvqfxnf;0;23:42:10
20940;10714;vhjlcdpehc;0;12:17:07
20941;10714;vhjlcdpehc;2;20:13:59
20942;10715;vmukwdblqg;0;04:33:46
20943;10715;vmukwdblqg;2;13:45:33
20944;10716;vhjlcdpehc;0;19:43:13
20945;10716;vhjlcdpehc;2;22:17:49
20946;10717;raugdnmecn;0;23:25:33
20947;10717;raugdnmecn;2;23:56:36
20948;10718;vhjlcdpehc;0;18:26:11
20949;10718;vhjlcdpehc;1;22:58:53
20950;10719;gdddgfhpwk;0;08:14:51
20951;10719;gdddgfhpwk;2;20:12:28
20952;10720;vhjlcdpehc;0;15:34:40
20953;10720;vhjlcdpehc;2;21:16:49
20954;10721;liicviaxok;0;18:29:27
20955;10721;liicviaxok;1;20:38:18
20956;10722;vhjlcdpehc;0;14:15:11
20957;10722;vhjlcdpehc;2;21:34:03
20958;10723;wytuxledqx;0;20:48:59
20959;10723;wytuxledqx;2;23:10:28
20960;10724;vhjlcdpehc;0;09:14:12
20961;10724;vhjlcdpehc;2;15:52:04
20962;10725;dudcjpfxaa;0;07:54:29
20963;10725;dudcjpfxaa;1;22:10:27
20964;10726;vhjlcdpehc;0;13:49:53
20965;10726;vhjlcdpehc;1;20:42:28
20966;10727;ozjqxidzpi;0;01:40:46
20967;10727;ozjqxidzpi;1;15:29:44
20968;10728;vhjlcdpehc;0;17:52:42
20969;10728;vhjlcdpehc;1;22:17:02
20970;10729;dvpxzcnzll;0;03:58:26
20971;10729;dvpxzcnzll;2;09:25:41
20972;10730;udxqkltcwy;0;11:33:31
20973;10730;udxqkltcwy;1;23:30:03
20974;10731;zfswjzmxol;0;20:39:51
20975;10731;zfswjzmxol;1;21:00:59
20976;10732;udxqkltcwy;0;11:59:02
20977;10732;udxqkltcwy;2;19:19:25
20978;10733;xqiwydmjxi;0;15:09:53
20979;10733;xqiwydmjxi;2;22:55:08
20980;10734;udxqkltcwy;0;06:08:55
20981;10734;udxqkltcwy;2;15:08:41
20982;10735;dpnjdizmgj;0;05:33:43
20983;10736;pankhsqbkg;0;21:44:29
20984;10736;pankhsqbkg;2;22:57:42
20985;10737;hdzpfrbngz;0;17:38:51
20986;10737;hdzpfrbngz;2;21:26:19
20987;10738;pankhsqbkg;0;10:32:42
20988;10738;pankhsqbkg;1;11:42:43
20989;10739;mvbifktqob;0;17:55:03
20990;10739;mvbifktqob;2;20:08:38
20991;10740;pankhsqbkg;0;11:44:56
20992;10740;pankhsqbkg;1;13:43:30
20993;10741;svkeytcwyz;0;17:57:19
20994;10741;svkeytcwyz;2;18:49:32
20995;10742;pankhsqbkg;0;16:58:48
20996;10742;pankhsqbkg;1;17:03:54
20997;10743;cfsqtjezml;0;17:53:16
20998;10743;cfsqtjezml;2;18:29:19
20999;10744;pankhsqbkg;0;10:24:44
21000;10744;pankhsqbkg;1;17:36:22
21001;10745;rijinbwdhx;0;06:27:59
21002;10745;rijinbwdhx;2;22:52:36
21003;10746;zmckbjtwol;0;10:28:19
21004;10746;zmckbjtwol;2;11:40:16
21005;10747;zlixgsobuj;0;21:09:34
21006;10747;zlixgsobuj;1;23:48:11
21007;10748;zmckbjtwol;0;12:37:20
21008;10748;zmckbjtwol;2;19:04:52
21009;10749;lrdwygtbcb;0;05:50:20
21010;10749;lrdwygtbcb;1;20:35:03
21011;10750;zmckbjtwol;0;05:20:03
21012;10750;zmckbjtwol;1;15:10:55
21013;10751;vicpehkkwk;0;02:10:19
21014;10751;vicpehkkwk;2;14:02:38
21015;10752;zmckbjtwol;0;21:55:45
21016;10752;zmckbjtwol;1;23:23:07
21017;10753;nftsfojzvw;0;21:28:35
21018;10753;nftsfojzvw;1;22:22:15
21019;10754;zmckbjtwol;0;11:58:24
21020;10754;zmckbjtwol;1;12:22:05
21021;10755;ipkmapkqrz;0;16:25:41
21022;10755;ipkmapkqrz;1;17:54:47
21023;10756;zmckbjtwol;0;02:29:07
21024;10756;zmckbjtwol;1;06:46:59
21025;10757;bjatxhpkvx;0;12:47:07
21026;10758;zmckbjtwol;0;00:14:24
21027;10758;zmckbjtwol;2;08:39:11
21028;10759;ptamvrwwxf;0;13:19:45
21029;10759;ptamvrwwxf;2;21:18:18
21030;10760;zmckbjtwol;0;04:50:02
21031;10760;zmckbjtwol;1;09:06:08
21032;10761;lxdoyldhln;0;06:44:30
21033;10761;lxdoyldhln;1;12:38:44
21034;10762;zmckbjtwol;0;10:49:29
21035;10762;zmckbjtwol;1;18:37:01
21036;10763;lbhycaclau;0;20:56:30
21037;10763;lbhycaclau;2;22:46:51
21038;10764;zmckbjtwol;0;14:35:07
21039;10764;zmckbjtwol;2;19:10:50
21040;10765;ulmvnxxagy;0;18:02:21
21041;10765;ulmvnxxagy;1;23:22:02
21042;10766;zmckbjtwol;0;05:10:53
21043;10766;zmckbjtwol;2;09:33:29
21044;10767;fkrvirepeb;0;12:40:50
21045;10767;fkrvirepeb;1;22:29:32
21046;10768;zmckbjtwol;0;13:48:28
21047;10768;zmckbjtwol;2;15:02:44
21048;10769;hdyyqdxaas;0;08:35:05
21049;10769;hdyyqdxaas;2;23:32:04
21050;10770;zmckbjtwol;0;12:21:14
21051;10770;zmckbjtwol;2;22:35:57
21052;10771;cerrytsobb;0;20:15:36
21053;10771;cerrytsobb;2;23:33:50
21054;10772;zmckbjtwol;0;05:44:44
21055;10772;zmckbjtwol;1;23:53:17
21056;10773;jgkgxhzwzb;0;12:25:06
21057;10773;jgkgxhzwzb;2;12:53:29
21058;10774;zmckbjtwol;0;09:35:46
21059;10774;zmckbjtwol;1;13:58:29
21060;10775;mdwmjusvuz;0;15:37:18
21061;10775;mdwmjusvuz;2;22:27:05
21062;10776;ezacjpobyd;0;19:50:12
21063;10776;ezacjpobyd;2;23:27:21
21064;10777;fsxjdjozup;0;04:02:36
21065;10777;fsxjdjozup;2;16:50:34
21066;10778;ezacjpobyd;0;11:58:31
21067;10778;ezacjpobyd;1;19:52:23
21068;10779;pgbbuvbwbc;0;11:22:36
21069;10780;ezacjpobyd;0;22:46:42
21070;10780;ezacjpobyd;2;22:48:16
21071;10781;zoxcodozht;0;21:32:10
21072;10781;zoxcodozht;1;22:56:46
21073;10782;ezacjpobyd;0;16:04:21
21074;10782;ezacjpobyd;2;18:38:50
21075;10783;yxmseckssz;0;12:50:21
21076;10783;yxmseckssz;1;16:42:31
21077;10784;qpugcdxlsu;0;09:34:48
21078;10784;qpugcdxlsu;1;19:11:38
21079;10785;okxdhtsvlb;0;15:32:34
21080;10785;okxdhtsvlb;1;19:53:54
21081;10786;qpugcdxlsu;0;22:06:28
21082;10786;qpugcdxlsu;1;23:51:46
21083;10787;iftnyegrlb;0;09:51:07
21084;10787;iftnyegrlb;1;23:48:12
21085;10788;qpugcdxlsu;0;14:41:19
21086;10788;qpugcdxlsu;2;23:06:26
21087;10789;aldddawdai;0;03:05:05
21088;10789;aldddawdai;1;16:07:55
21089;10790;qpugcdxlsu;0;15:59:24
21090;10790;qpugcdxlsu;1;20:56:43
21091;10791;bumyfbaazr;0;22:02:38
21092;10791;bumyfbaazr;1;23:10:42
21093;10792;qpugcdxlsu;0;21:18:06
21094;10792;qpugcdxlsu;2;23:51:37
21095;10793;inhaqkygul;0;02:32:27
21096;10793;inhaqkygul;1;15:42:05
21097;10794;qpugcdxlsu;0;05:06:58
21098;10794;qpugcdxlsu;2;14:05:05
21099;10795;ejojxydtsr;0;17:57:56
21100;10795;ejojxydtsr;1;21:08:04
21101;10796;qpugcdxlsu;0;04:23:31
21102;10796;qpugcdxlsu;1;18:55:21
21103;10797;mjwleaztwz;0;18:31:26
21104;10797;mjwleaztwz;1;23:30:27
21105;10798;qpugcdxlsu;0;19:04:52
21106;10798;qpugcdxlsu;2;23:18:30
21107;10799;yxkvhcbbdp;0;21:15:10
21108;10799;yxkvhcbbdp;1;22:31:58
21109;10800;qpugcdxlsu;0;17:09:29
21110;10800;qpugcdxlsu;1;19:02:59
21111;10801;pgmrenirji;0;03:48:38
21112;10802;qpugcdxlsu;0;10:42:47
21113;10802;qpugcdxlsu;1;19:28:40
21114;10803;urveqbhjhd;0;05:36:39
21115;10803;urveqbhjhd;1;22:51:57
21116;10804;qpugcdxlsu;0;02:15:55
21117;10804;qpugcdxlsu;2;04:17:22
21118;10805;bkfavgubsk;0;04:54:07
21119;10805;bkfavgubsk;2;09:35:16
21120;10806;qpugcdxlsu;0;05:41:00
21121;10806;qpugcdxlsu;2;17:37:54
21122;10807;edclvdntgp;0;16:01:19
21123;10807;edclvdntgp;1;18:37:33
21124;10808;vzgwypxvlf;0;17:43:21
21125;10808;vzgwypxvlf;1;20:39:59
21126;10809;ifeokhaqyw;0;23:34:51
21127;10809;ifeokhaqyw;1;23:53:06
21128;10810;vzgwypxvlf;0;05:15:46
21129;10810;vzgwypxvlf;2;23:59:56
21130;10811;qjhrfjvbqt;0;19:55:31
21131;10811;qjhrfjvbqt;1;22:36:26
21132;10812;vzgwypxvlf;0;17:02:36
21133;10812;vzgwypxvlf;2;23:22:06
21134;10813;xncpfvgyzq;0;20:06:44
21135;10813;xncpfvgyzq;2;20:36:16
21136;10814;vzgwypxvlf;0;14:50:13
21137;10814;vzgwypxvlf;1;21:59:28
21138;10815;nugciifosd;0;14:22:23
21139;10815;nugciifosd;2;22:03:16
21140;10816;hcszbwooxn;0;12:43:27
21141;10816;hcszbwooxn;1;13:53:24
21142;10817;rzvatcakie;0;05:54:11
21143;10817;rzvatcakie;2;19:43:34
21144;10818;lcxigzfzrk;0;12:48:58
21145;10818;lcxigzfzrk;2;18:08:12
21146;10819;fzkudcjqze;0;12:54:31
21147;10819;fzkudcjqze;1;15:27:15
21148;10820;lcxigzfzrk;0;19:16:34
21149;10820;lcxigzfzrk;1;21:41:11
21150;10821;fweuvcusnx;0;13:23:10
21151;10821;fweuvcusnx;2;18:51:40
21152;10822;lcxigzfzrk;0;19:34:15
21153;10822;lcxigzfzrk;1;22:49:10
21154;10823;zknibyzbuv;0;11:36:50
21155;10824;qubqvlnhhg;0;02:24:11
21156;10824;qubqvlnhhg;1;21:57:26
21157;10825;abwdyjnvtf;0;18:31:51
21158;10825;abwdyjnvtf;2;20:17:21
21159;10826;qubqvlnhhg;0;20:58:53
21160;10826;qubqvlnhhg;2;21:18:12
21161;10827;luscxkavvl;0;22:18:14
21162;10827;luscxkavvl;1;23:42:38
21163;10828;qubqvlnhhg;0;19:18:21
21164;10828;qubqvlnhhg;2;23:09:50
21165;10829;mgfnumlyum;0;20:43:54
21166;10829;mgfnumlyum;2;21:00:03
21167;10830;llqcyqykkx;0;12:01:34
21168;10830;llqcyqykkx;1;15:37:24
21169;10831;zmejzqtnbu;0;05:34:18
21170;10831;zmejzqtnbu;2;23:51:45
21171;10832;llqcyqykkx;0;06:45:14
21172;10832;llqcyqykkx;1;15:04:49
21173;10833;kpalpfknhr;0;11:12:00
21174;10833;kpalpfknhr;1;12:22:49
21175;10834;llqcyqykkx;0;08:56:55
21176;10834;llqcyqykkx;2;16:05:46
21177;10835;vixushoguw;0;22:48:24
21178;10835;vixushoguw;2;23:42:22
21179;10836;llqcyqykkx;0;15:25:10
21180;10836;llqcyqykkx;2;17:54:36
21181;10837;jtgngggzzv;0;23:28:37
21182;10837;jtgngggzzv;1;23:59:21
21183;10838;llqcyqykkx;0;23:56:33
21184;10838;llqcyqykkx;2;23:58:47
21185;10839;mfwqqlxxmq;0;08:23:09
21186;10839;mfwqqlxxmq;2;20:31:59
21187;10840;llqcyqykkx;0;07:02:00
21188;10840;llqcyqykkx;2;22:51:17
21189;10841;innrfxofpr;0;12:39:09
21190;10841;innrfxofpr;1;21:47:45
21191;10842;llqcyqykkx;0;05:01:15
21192;10842;llqcyqykkx;2;16:29:24
21193;10843;xhmsvfofte;0;21:45:54
21194;10843;xhmsvfofte;2;23:34:24
21195;10844;llqcyqykkx;0;09:16:12
21196;10844;llqcyqykkx;1;23:35:15
21197;10845;sqomknnimt;0;09:56:04
21198;10846;iodkdtwpzs;0;15:21:20
21199;10846;iodkdtwpzs;2;20:16:23
21200;10847;gajlmyqtfd;0;08:24:46
21201;10847;gajlmyqtfd;1;14:09:10
21202;10848;iodkdtwpzs;0;18:07:57
21203;10848;iodkdtwpzs;2;22:16:43
21204;10849;uwcncdpivz;0;04:44:20
21205;10849;uwcncdpivz;2;21:19:22
21206;10850;pzhnvylipg;0;05:36:28
21207;10850;pzhnvylipg;1;20:52:56
21208;10851;edswosfkxn;0;20:21:13
21209;10851;edswosfkxn;2;23:31:18
21210;10852;pzhnvylipg;0;17:47:31
21211;10852;pzhnvylipg;1;23:00:54
21212;10853;pmghxhgogj;0;10:48:45
21213;10853;pmghxhgogj;2;21:45:36
21214;10854;pzhnvylipg;0;01:17:17
21215;10854;pzhnvylipg;2;17:04:05
21216;10855;isxgevonlz;0;22:12:15
21217;10855;isxgevonlz;1;22:59:18
21218;10856;pzhnvylipg;0;20:40:35
21219;10856;pzhnvylipg;2;23:30:02
21220;10857;atrodxtlpz;0;12:10:48
21221;10857;atrodxtlpz;2;19:35:44
21222;10858;pzhnvylipg;0;15:27:11
21223;10858;pzhnvylipg;2;16:34:21
21224;10859;kadutduasi;0;08:42:22
21225;10859;kadutduasi;2;20:01:51
21226;10860;txcdokxugw;0;12:55:58
21227;10860;txcdokxugw;2;21:33:13
21228;10861;beingnpdls;0;04:18:21
21229;10861;beingnpdls;2;16:39:50
21230;10862;txcdokxugw;0;02:17:33
21231;10862;txcdokxugw;2;19:36:32
21232;10863;xvigzvfeyd;0;11:44:54
21233;10863;xvigzvfeyd;1;21:04:57
21234;10864;txcdokxugw;0;14:58:22
21235;10864;txcdokxugw;1;18:07:08
21236;10865;wbrmokmxid;0;22:23:59
21237;10865;wbrmokmxid;2;23:26:37
21238;10866;txcdokxugw;0;19:27:13
21239;10866;txcdokxugw;1;21:45:09
21240;10867;vjxhzipqhx;0;19:17:49
21241;10868;mayoeqklyy;0;10:51:14
21242;10868;mayoeqklyy;1;20:58:32
21243;10869;outsxzyiji;0;05:56:11
21244;10869;outsxzyiji;2;06:07:35
21245;10870;mayoeqklyy;0;12:07:13
21246;10870;mayoeqklyy;2;13:50:59
21247;10871;jimsqbocfb;0;02:37:46
21248;10871;jimsqbocfb;2;07:09:16
21249;10872;mayoeqklyy;0;09:37:43
21250;10872;mayoeqklyy;1;19:48:51
21251;10873;xnftnulcpb;0;11:09:42
21252;10873;xnftnulcpb;2;19:07:39
21253;10874;mayoeqklyy;0;02:16:27
21254;10874;mayoeqklyy;2;03:01:44
21255;10875;obcsysawmy;0;22:18:36
21256;10875;obcsysawmy;1;22:47:32
21257;10876;vbcrrskfha;0;03:40:03
21258;10876;vbcrrskfha;2;14:52:22
21259;10877;fctkddhaqt;0;09:44:52
21260;10877;fctkddhaqt;1;11:06:11
21261;10878;vbcrrskfha;0;07:43:44
21262;10878;vbcrrskfha;2;07:55:03
21263;10879;gsnufjtgtq;0;07:12:08
21264;10879;gsnufjtgtq;2;15:19:28
21265;10880;vbcrrskfha;0;04:57:34
21266;10880;vbcrrskfha;2;09:23:07
21267;10881;agbidsjrqh;0;06:02:17
21268;10881;agbidsjrqh;1;16:43:46
21269;10882;vbcrrskfha;0;20:59:16
21270;10882;vbcrrskfha;1;21:48:25
21271;10883;hivhjcdsxh;0;08:24:16
21272;10883;hivhjcdsxh;1;17:23:05
21273;10884;vbcrrskfha;0;02:12:14
21274;10884;vbcrrskfha;1;20:45:34
21275;10885;vvgztmjkpg;0;03:46:42
21276;10885;vvgztmjkpg;2;22:01:04
21277;10886;vbcrrskfha;0;16:54:04
21278;10886;vbcrrskfha;2;22:29:55
21279;10887;hhfjlundmv;0;04:32:34
21280;10887;hhfjlundmv;1;09:46:47
21281;10888;vbcrrskfha;0;16:00:28
21282;10888;vbcrrskfha;1;18:10:24
21283;10889;xithoysdzg;0;07:02:05
21284;10890;vbcrrskfha;0;01:13:25
21285;10890;vbcrrskfha;2;13:35:28
21286;10891;nqwwkuqtox;0;14:23:55
21287;10891;nqwwkuqtox;1;21:31:41
21288;10892;zjyprxbech;0;12:53:30
21289;10892;zjyprxbech;1;14:07:58
21290;10893;bhjzpoblgg;0;16:51:22
21291;10893;bhjzpoblgg;2;21:34:57
21292;10894;zjyprxbech;0;08:00:29
21293;10894;zjyprxbech;2;17:44:06
21294;10895;jdrfbihyaf;0;14:18:33
21295;10895;jdrfbihyaf;2;18:40:14
21296;10896;zjyprxbech;0;16:36:35
21297;10896;zjyprxbech;1;20:49:58
21298;10897;hcsheafipw;0;18:07:37
21299;10897;hcsheafipw;1;18:25:44
21300;10898;zjyprxbech;0;05:48:45
21301;10898;zjyprxbech;2;15:30:48
21302;10899;mseylxzkqh;0;19:02:19
21303;10899;mseylxzkqh;2;23:03:21
21304;10900;zjyprxbech;0;19:46:21
21305;10900;zjyprxbech;1;22:54:41
21306;10901;jogsokiujr;0;22:56:07
21307;10901;jogsokiujr;1;23:26:32
21308;10902;tdoxlaieja;0;17:12:12
21309;10902;tdoxlaieja;1;20:26:33
21310;10903;qulnryugnq;0;15:09:41
21311;10903;qulnryugnq;2;21:06:00
21312;10904;tdoxlaieja;0;20:51:10
21313;10904;tdoxlaieja;1;23:01:44
21314;10905;wjsubgdcjw;0;21:26:17
21315;10905;wjsubgdcjw;1;21:41:11
21316;10906;tdoxlaieja;0;13:12:09
21317;10906;tdoxlaieja;2;20:38:30
21318;10907;hkpqibumkz;0;17:01:02
21319;10907;hkpqibumkz;2;19:06:06
21320;10908;tdoxlaieja;0;23:03:02
21321;10908;tdoxlaieja;1;23:17:30
21322;10909;irsapyxjod;0;22:22:34
21323;10909;irsapyxjod;2;23:16:15
21324;10910;tdoxlaieja;0;05:29:43
21325;10910;tdoxlaieja;2;10:45:04
21326;10911;kxoiueftpm;0;02:29:28
21327;10912;nnmczqznbg;0;12:35:35
21328;10912;nnmczqznbg;1;14:20:15
21329;10913;bckocmoejw;0;06:34:53
21330;10913;bckocmoejw;1;07:06:56
21331;10914;nnmczqznbg;0;23:34:45
21332;10914;nnmczqznbg;2;23:37:24
21333;10915;adyaxgvody;0;13:33:56
21334;10915;adyaxgvody;2;14:29:38
21335;10916;nnmczqznbg;0;13:25:55
21336;10916;nnmczqznbg;1;15:59:35
21337;10917;osjitklbbp;0;13:50:06
21338;10917;osjitklbbp;2;16:52:57
21339;10918;gqdwjvqpwt;0;05:50:55
21340;10918;gqdwjvqpwt;1;23:31:12
21341;10919;gqlgtqobam;0;03:09:47
21342;10919;gqlgtqobam;2;17:08:21
21343;10920;gqdwjvqpwt;0;06:15:28
21344;10920;gqdwjvqpwt;1;17:09:33
21345;10921;ouextktpqc;0;22:51:29
21346;10921;ouextktpqc;1;23:47:47
21347;10922;brmvzuvhyz;0;14:21:08
21348;10922;brmvzuvhyz;1;20:19:18
21349;10923;pjnbxukgvn;0;14:27:04
21350;10923;pjnbxukgvn;1;18:29:24
21351;10924;brmvzuvhyz;0;08:05:06
21352;10924;brmvzuvhyz;1;08:08:54
21353;10925;ooczvvlpnh;0;09:33:52
21354;10925;ooczvvlpnh;1;16:32:54
21355;10926;brmvzuvhyz;0;19:44:57
21356;10926;brmvzuvhyz;1;19:46:51
21357;10927;arzxmqgvlx;0;17:36:54
21358;10927;arzxmqgvlx;2;19:49:29
21359;10928;rxbzgdaaqi;0;11:03:47
21360;10928;rxbzgdaaqi;2;17:23:00
21361;10929;fpyiainoll;0;02:22:40
21362;10929;fpyiainoll;1;14:04:29
21363;10930;rxbzgdaaqi;0;13:46:29
21364;10930;rxbzgdaaqi;1;21:48:15
21365;10931;svmglgwpco;0;04:49:27
21366;10931;svmglgwpco;1;16:39:39
21367;10932;rxbzgdaaqi;0;06:02:39
21368;10932;rxbzgdaaqi;2;06:48:06
21369;10933;tswczzxpla;0;02:04:32
21370;10934;rxbzgdaaqi;0;12:14:31
21371;10934;rxbzgdaaqi;2;23:47:10
21372;10935;jiyfuitzny;0;03:14:15
21373;10935;jiyfuitzny;2;13:07:42
21374;10936;rxbzgdaaqi;0;14:33:19
21375;10936;rxbzgdaaqi;1;20:26:21
21376;10937;mrydivssom;0;02:55:56
21377;10937;mrydivssom;1;18:46:02
21378;10938;rxbzgdaaqi;0;11:16:01
21379;10938;rxbzgdaaqi;1;14:59:33
21380;10939;bjcrgimodi;0;14:41:07
21381;10939;bjcrgimodi;2;23:42:24
21382;10940;rxbzgdaaqi;0;10:23:12
21383;10940;rxbzgdaaqi;1;20:03:52
21384;10941;tqzofdynym;0;03:47:35
21385;10941;tqzofdynym;2;18:16:43
21386;10942;rxbzgdaaqi;0;01:54:36
21387;10942;rxbzgdaaqi;1;11:57:57
21388;10943;nblnzgeepl;0;10:04:03
21389;10943;nblnzgeepl;2;17:12:32
21390;10944;xmwcrsrcpo;0;06:08:39
21391;10944;xmwcrsrcpo;2;23:30:26
21392;10945;vptentbbyd;0;12:00:45
21393;10945;vptentbbyd;1;18:33:28
21394;10946;xmwcrsrcpo;0;19:19:46
21395;10946;xmwcrsrcpo;1;23:36:55
21396;10947;pkgetrgsny;0;23:12:22
21397;10947;pkgetrgsny;2;23:51:28
21398;10948;xmwcrsrcpo;0;09:08:50
21399;10948;xmwcrsrcpo;2;23:35:04
21400;10949;rkdczeomkw;0;21:06:56
21401;10949;rkdczeomkw;2;22:41:50
21402;10950;xmwcrsrcpo;0;08:12:57
21403;10950;xmwcrsrcpo;2;17:53:12
21404;10951;hwjrlhgeid;0;02:04:49
21405;10951;hwjrlhgeid;1;15:21:53
21406;10952;mhsnslasrx;0;20:31:27
21407;10952;mhsnslasrx;1;22:48:39
21408;10953;qurywrxhyf;0;07:14:31
21409;10953;qurywrxhyf;2;16:52:53
21410;10954;mhsnslasrx;0;09:00:42
21411;10954;mhsnslasrx;1;11:34:20
21412;10955;gcyujlvxjc;0;14:48:42
21413;10956;mhsnslasrx;0;23:59:37
21414;10956;mhsnslasrx;2;23:59:44
21415;10957;fzmjttrvpx;0;03:39:11
21416;10957;fzmjttrvpx;2;15:37:54
21417;10958;kevszkbace;0;17:14:59
21418;10958;kevszkbace;1;20:35:33
21419;10959;knnypbqufk;0;02:22:51
21420;10959;knnypbqufk;2;21:15:31
21421;10960;kevszkbace;0;13:38:21
21422;10960;kevszkbace;2;22:18:35
21423;10961;uprpbhgrbp;0;22:46:36
21424;10961;uprpbhgrbp;2;22:53:26
21425;10962;kevszkbace;0;23:21:53
21426;10962;kevszkbace;1;23:31:41
21427;10963;eppvindyew;0;07:37:47
21428;10963;eppvindyew;1;22:52:54
21429;10964;niiobybtee;0;04:42:05
21430;10964;niiobybtee;2;15:29:26
21431;10965;erovktwkum;0;14:57:57
21432;10965;erovktwkum;1;19:47:25
21433;10966;niiobybtee;0;13:53:12
21434;10966;niiobybtee;1;16:29:43
21435;10967;hpyizqpwdb;0;11:33:17
21436;10967;hpyizqpwdb;2;19:27:03
21437;10968;niiobybtee;0;21:09:16
21438;10968;niiobybtee;1;21:19:25
21439;10969;gscxqzimfp;0;13:38:59
21440;10969;gscxqzimfp;2;22:34:57
21441;10970;niiobybtee;0;07:23:38
21442;10970;niiobybtee;1;09:19:01
21443;10971;isknpuidke;0;16:56:26
21444;10971;isknpuidke;1;21:37:32
21445;10972;niiobybtee;0;12:55:33
21446;10972;niiobybtee;2;22:22:07
21447;10973;jfwxnzrhsb;0;06:55:21
21448;10973;jfwxnzrhsb;2;13:36:29
21449;10974;niiobybtee;0;10:40:58
21450;10974;niiobybtee;2;17:12:44
21451;10975;rllpfbhvya;0;16:20:27
21452;10975;rllpfbhvya;1;18:02:03
21453;10976;niiobybtee;0;09:13:33
21454;10976;niiobybtee;1;22:30:33
21455;10977;sewxurpcrf;0;21:49:33
21456;10978;gludutwpwm;0;15:20:08
21457;10978;gludutwpwm;2;16:39:18
21458;10979;yinvtfbkeh;0;21:43:44
21459;10979;yinvtfbkeh;2;23:22:10
21460;10980;gludutwpwm;0;05:48:35
21461;10980;gludutwpwm;1;08:33:19
21462;10981;tusccaivvs;0;15:07:39
21463;10981;tusccaivvs;2;20:36:46
21464;10982;yqzcfajkyw;0;22:32:00
21465;10982;yqzcfajkyw;1;23:06:10
21466;10983;buctlqhhwp;0;04:59:25
21467;10983;buctlqhhwp;2;15:24:48
21468;10984;yqzcfajkyw;0;21:27:02
21469;10984;yqzcfajkyw;2;21:34:40
21470;10985;funafibkqg;0;11:42:19
21471;10985;funafibkqg;1;17:21:14
21472;10986;yqzcfajkyw;0;14:29:54
21473;10986;yqzcfajkyw;2;22:45:21
21474;10987;mqlqovarmr;0;12:51:42
21475;10987;mqlqovarmr;2;20:21:18
21476;10988;ectsodhyiq;0;10:20:36
21477;10988;ectsodhyiq;2;19:23:32
21478;10989;enzoxjvzhv;0;17:50:30
21479;10989;enzoxjvzhv;2;18:08:19
21480;10990;ectsodhyiq;0;08:49:13
21481;10990;ectsodhyiq;2;19:38:19
21482;10991;djfffrcqvi;0;13:16:57
21483;10991;djfffrcqvi;1;20:21:16
21484;10992;ectsodhyiq;0;06:30:14
21485;10992;ectsodhyiq;1;06:54:12
21486;10993;qcltkvqddx;0;05:52:04
21487;10993;qcltkvqddx;2;22:41:23
21488;10994;ectsodhyiq;0;10:47:33
21489;10994;ectsodhyiq;2;15:41:20
21490;10995;mgntyeeuhs;0;07:31:53
21491;10995;mgntyeeuhs;1;15:29:09
21492;10996;ectsodhyiq;0;06:49:38
21493;10996;ectsodhyiq;2;11:56:28
21494;10997;okmefukiau;0;10:24:45
21495;10997;okmefukiau;2;10:38:42
21496;10998;ectsodhyiq;0;14:36:08
21497;10998;ectsodhyiq;1;22:54:16
21498;10999;isowudhvgh;0;13:43:29
21499;11000;ectsodhyiq;0;14:42:56
21500;11000;ectsodhyiq;2;15:49:08
21501;11001;hxtbipdhon;0;18:35:52
21502;11001;hxtbipdhon;1;21:53:22
21503;11002;kbxnfagvjq;0;15:19:11
21504;11002;kbxnfagvjq;2;22:52:18
21505;11003;rsrcufxkfs;0;17:43:19
21506;11003;rsrcufxkfs;1;20:17:11
21507;11004;kbxnfagvjq;0;22:25:23
21508;11004;kbxnfagvjq;1;22:40:25
21509;11005;moyhsfhunv;0;15:41:23
21510;11005;moyhsfhunv;2;17:55:57
21511;11006;kbxnfagvjq;0;06:42:59
21512;11006;kbxnfagvjq;1;07:10:00
21513;11007;wfxisxnnbo;0;05:33:02
21514;11007;wfxisxnnbo;1;07:26:28
21515;11008;yafyvfugsl;0;12:23:54
21516;11008;yafyvfugsl;2;15:30:56
21517;11009;zeyhtmysyw;0;00:18:10
21518;11009;zeyhtmysyw;2;11:59:48
21519;11010;yafyvfugsl;0;05:22:05
21520;11010;yafyvfugsl;2;06:41:28
